@relation pcrs
@attribute student_num integer
@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute course real
@attribute exm real
@attribute is_online integer
@attribute la35_c real
@attribute la35_np integer
@attribute la35_s integer
@attribute la35_ts integer
@attribute la36_c real
@attribute la36_np integer
@attribute la36_nrp integer
@attribute la36_s integer
@attribute la36_ts integer
@attribute la37_c real
@attribute la37_np integer
@attribute la37_s integer
@attribute la37_ts integer
@attribute la39_c real
@attribute la39_np integer
@attribute la39_s integer
@attribute la39_ts integer
@attribute la41_c real
@attribute la41_np integer
@attribute la41_s integer
@attribute la41_ts integer
@attribute la42_c real
@attribute la42_np integer
@attribute la42_s integer
@attribute la42_ts integer
@attribute la45_c real
@attribute la45_np integer
@attribute la45_nrp integer
@attribute la45_s integer
@attribute la45_ts integer
@attribute la47_c real
@attribute la47_np integer
@attribute la47_s integer
@attribute la47_ts integer
@attribute la48_c real
@attribute la48_np integer
@attribute la48_nrf integer
@attribute la48_nrp integer
@attribute la48_s integer
@attribute la48_ts integer
@attribute la49_c real
@attribute la49_np integer
@attribute la49_s integer
@attribute la49_ts integer
@attribute la50_c real
@attribute la50_np integer
@attribute la50_s integer
@attribute la50_ts integer
@attribute la52_c real
@attribute la52_np integer
@attribute la52_s integer
@attribute la52_ts integer
@attribute la54_c real
@attribute la54_np integer
@attribute la54_s integer
@attribute la54_ts integer
@attribute la55_c real
@attribute la55_np integer
@attribute la55_s integer
@attribute la55_ts integer
@attribute la56_c real
@attribute la56_np integer
@attribute la56_nrp integer
@attribute la56_s integer
@attribute la56_ts integer
@attribute la57_c real
@attribute la57_np integer
@attribute la57_nrp integer
@attribute la57_s integer
@attribute la57_ts integer
@attribute la58_c real
@attribute la58_np integer
@attribute la58_s integer
@attribute la58_ts integer
@attribute la59_c real
@attribute la59_np integer
@attribute la59_nre integer
@attribute la59_nrp integer
@attribute la59_s integer
@attribute la59_ts integer
@attribute la60_c real
@attribute la60_np integer
@attribute la60_s integer
@attribute la60_ts integer
@attribute la61_c real
@attribute la61_np integer
@attribute la61_nre integer
@attribute la61_nrp integer
@attribute la61_s integer
@attribute la61_ts integer
@attribute la62_c real
@attribute la62_np integer
@attribute la62_nrp integer
@attribute la62_s integer
@attribute la62_ts integer
@attribute la63_c real
@attribute la63_np integer
@attribute la63_nre integer
@attribute la63_nrf integer
@attribute la63_nrp integer
@attribute la63_s integer
@attribute la63_ts integer
@attribute la64_c real
@attribute la64_np integer
@attribute la64_nre integer
@attribute la64_nrp integer
@attribute la64_s integer
@attribute la64_ts integer
@attribute la67_c real
@attribute la67_np integer
@attribute la67_nre integer
@attribute la67_nrp integer
@attribute la67_s integer
@attribute la67_ts integer
@attribute la68_c real
@attribute la68_np integer
@attribute la68_nrp integer
@attribute la68_s integer
@attribute la68_ts integer
@attribute la82_c real
@attribute la82_np integer
@attribute la82_s integer
@attribute la82_ts integer
@attribute la83_c real
@attribute la83_np integer
@attribute la83_s integer
@attribute la83_ts integer
@attribute la84_c real
@attribute la84_np integer
@attribute la84_nrf integer
@attribute la84_nrp integer
@attribute la84_s integer
@attribute la84_ts integer
@attribute la87_c real
@attribute la87_np integer
@attribute la87_nrf integer
@attribute la87_nrp integer
@attribute la87_s integer
@attribute la87_ts integer
@attribute la91_c real
@attribute la91_np integer
@attribute la91_s integer
@attribute la91_ts integer
@attribute tst real
@data
2450,0.9456521739130435,0.9615384615384616,0.9625,0.98,1.0,1,1.0,0,3,1444577222792,1.0,0,0,9,1444577758208,1.0,0,3,1444578520996,1.0,0,3,1445915034328,1.0,0,3,1443906732938,1.0,0,9,1447632439672,1.0,0,0,15,1444579315938,1.0,0,24,1443908429476,1.0,0,-1,-1,3,1443906435246,1.0,0,3,1443291550845,1.0,0,6,1443291697277,1.0,0,3,1443291752489,1.0,0,3,1443291132289,0.0,-1,3,1443291276053,1.0,0,-1,3,1446326309402,1.0,0,-1,3,1448144404285,1.0,0,3,1448145011699,1.0,0,-1,-1,3,1445915433219,1.0,0,3,1448145165659,1.0,0,-1,-1,3,1447633239831,1.0,0,-1,3,1446327157737,1.0,0,12,-1,0,42,1447634079095,1.0,0,1,0,9,1446325697259,1.0,0,-1,0,6,1448841256863,1.0,0,0,6,1448840844751,0.0,0,9,1442844514898,1.0,0,3,1443904181897,1.0,0,-1,0,21,1443906155942,1.0,0,2,0,36,1445918923647,1.0,0,12,1448919824346,0.9583333333333334
2451,0.8913043478260869,0.875,0.95,0.85,0.8133333333333334,1,1.0,1,9,1445105083246,1.0,1,1,6,1445105514578,1.0,1,12,1445106415886,1.0,0,3,1446231705582,1.0,1,12,1445104292558,1.0,0,6,1447536580363,1.0,2,0,24,1445106915956,0.0,0,30,1445104987430,1.0,1,-1,0,33,1445104139341,1.0,1,6,1445097201471,1.0,1,6,1445097756173,1.0,1,12,1445097808778,1.0,1,6,1445097074629,0.0,-1,6,1445097109251,1.0,0,0,15,1446403198046,1.0,0,0,12,1448427829991,1.0,0,3,1448427866200,1.0,0,4,0,60,1446237087893,1.0,1,27,1448428501265,1.0,0,-1,0,9,1447536825762,1.0,0,-1,3,1446405416194,1.0,0,-1,-1,-1,3,1447536944476,1.0,0,1,0,45,1446401241938,1.0,0,7,0,45,1448923966451,1.0,0,0,24,1448919970518,1.0,0,3,1442849859785,1.0,1,18,1445101901666,1.0,1,-1,0,57,1445103869763,1.0,0,3,0,21,1446235563720,1.0,0,30,1448922017353,0.6458333333333334
2453,0.9565217391304348,0.8701923076923077,0.95,0.87,0.8066666666666666,1,1.0,0,6,1444598997223,1.0,0,0,6,1444936145565,1.0,0,72,1445228005611,1.0,0,3,1445975263822,1.0,0,75,1444321599111,-1,-1,-1,-1,1.0,1,1,12,1445228602443,1.0,0,21,1444335951042,1.0,0,-1,0,6,1444320374511,1.0,0,3,1443292088230,1.0,0,3,1443292454636,1.0,0,3,1443292481602,1.0,0,3,1443291296735,0.0,-1,3,1443291433904,1.0,0,0,9,1446924833344,1.0,0,0,15,1448306600238,1.0,0,6,1448306665316,1.0,0,1,0,12,1445976401674,1.0,1,12,1448919897854,-1,-1,-1,-1,-1,-1,1.0,0,0,12,1447089015407,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,0,18,1446924739683,1.0,0,36,0,114,1449007547705,1.0,0,0,30,1448912083088,1.0,1,6,1442880363029,1.0,0,39,1444069179514,1.0,0,0,0,12,1444070654367,1.0,0,13,0,117,1445986265970,1.0,0,21,1449007335977,0.9166666666666666
2454,0.8913043478260869,0.9134615384615384,0.5625,0.86,0.8466666666666667,1,1.0,0,6,1445282687054,1.0,0,0,6,1445283387674,0.0,0,24,1445287686749,1.0,0,3,1446142435791,1.0,0,27,1444352859458,1.0,0,15,1448061085278,1.0,0,0,6,1445287708964,1.0,0,39,1444354017787,1.0,0,0,0,15,1444352193563,1.0,0,3,1443726425990,1.0,0,3,1443726773377,1.0,0,3,1443726917662,1.0,0,3,1443726233065,0.0,-1,3,1443726339803,1.0,0,-1,3,1447097235531,1.0,0,-1,3,1448494837533,1.0,0,3,1448494882774,1.0,0,0,0,21,1446144981531,1.0,0,3,1448495333430,-1,-1,-1,-1,-1,-1,1.0,0,-1,3,1447100184890,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,0,9,1447097021638,1.0,0,6,0,24,1449188165503,1.0,0,0,27,1449187660987,1.0,0,3,1443130444260,1.0,0,33,1444356377816,1.0,0,1,0,12,1444351888242,1.0,0,0,0,9,1446146893400,1.0,0,6,1449188441009,0.8958333333333334
2456,0.8152173913043478,0.9375,0.975,0.92,0.88,1,1.0,0,12,1445134875638,1.0,0,0,111,1445189182845,1.0,0,81,1445173869729,1.0,0,24,1446225975987,0.0,-1,6,1444428126874,1.0,0,9,1447992316512,1.0,0,0,246,1445185228342,-1,-1,-1,-1,0.0,-1,0,-1,63,1444427998062,1.0,0,3,1443746172841,1.0,0,3,1443746223166,1.0,0,3,1443746257901,1.0,0,3,1443745949712,0.0,-1,3,1443746091862,1.0,0,0,6,1446945178334,1.0,0,-1,3,1448830306865,1.0,0,3,1448830358806,0.0,-1,4,-1,66,1446242783206,1.0,0,6,1448830790690,1.0,0,-1,0,48,1447987647566,1.0,0,0,12,1446946395698,1.0,0,9,8,0,138,1447991941750,1.0,0,-1,0,15,1446944697666,1.0,0,85,0,273,1449182238707,1.0,0,0,36,1448831964274,1.0,0,3,1443143549023,1.0,0,6,1444397859129,0.0,-1,10,-1,84,1444427309722,1.0,0,1,0,105,1446236457718,1.0,0,3,1449180473418,0.9791666666666666
2461,0.9891304347826086,0.8269230769230769,0.9,0.61,0.3933333333333333,1,1.0,0,3,1444936788360,1.0,0,0,6,1444941058010,1.0,0,3,1444936376455,1.0,0,3,1446144341579,1.0,0,21,1444409960026,-1,-1,-1,-1,1.0,0,-1,3,1444936634719,1.0,0,30,1444409982023,1.0,0,-1,0,27,1444409446936,1.0,0,3,1443571526280,1.0,0,12,1443573496852,1.0,0,3,1443573625178,1.0,0,3,1443571157750,0.0,-1,3,1443571317014,-1,-1,-1,-1,-1,1.0,0,0,6,1448575232077,1.0,0,3,1448575304552,1.0,0,-1,0,6,1446144715590,1.0,0,6,1448575491991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,-1,3,1449178885787,1.0,0,0,6,1449178387149,1.0,0,3,1442976623206,1.0,0,15,1444238735174,1.0,0,0,0,84,1444937186147,1.0,0,7,0,93,1446145880217,1.0,0,3,1449179112290,0.6458333333333334
2462,0.9456521739130435,0.7942307692307692,0.9875,0.94,0.9466666666666667,1,1.0,0,9,1444958884925,1.0,0,0,9,1444959033406,1.0,0,9,1444960496416,1.0,0,6,1446090928817,1.0,0,3,1444274539311,1.0,0,6,1447543094753,1.0,1,1,6,1444960976595,1.0,0,9,1444275351662,1.0,0,-1,-1,3,1444274320311,1.0,0,3,1443387298061,1.0,0,3,1443387365360,1.0,0,3,1443387466666,1.0,0,3,1443387066005,0.0,-1,3,1443387192326,1.0,0,-1,3,1447012394554,1.0,0,-1,3,1448166986322,1.0,0,3,1448167078659,1.0,0,0,0,15,1446094463534,1.0,0,6,1448167359641,1.0,0,-1,0,9,1447543760493,1.0,0,0,9,1447013093537,1.0,0,-1,1,0,9,1447544568070,1.0,0,-1,0,6,1447012276913,1.0,0,2,0,27,1448843327841,1.0,0,0,18,1448841831893,1.0,0,3,1443043902939,1.0,0,3,1444273416946,1.0,0,-1,-1,3,1444273982079,1.0,0,1,0,9,1446095009771,1.0,0,3,1448937235659,0.9375
2463,0.9239130434782609,0.7644230769230769,0.9625,0.88,0.8666666666666667,1,1.0,0,3,1445212441147,1.0,0,0,15,1445213630202,1.0,0,39,1445222992187,1.0,0,9,1446173946703,1.0,0,27,1444370947815,1.0,0,3,1447977867458,1.0,0,0,12,1445223563708,1.0,0,51,1444370319997,1.0,0,-1,-1,3,1444361673496,1.0,0,3,1443809759932,1.0,0,3,1443809836870,1.0,0,3,1443809879245,1.0,0,3,1443809604998,0.0,-1,3,1443809653501,1.0,0,0,9,1447185302057,1.0,0,0,6,1448996935059,1.0,0,6,1448996989878,1.0,0,2,0,39,1446176714603,1.0,0,6,1448997204915,1.0,0,0,0,12,1447978563099,1.0,0,0,21,1447207257846,1.0,0,0,3,0,36,1447979678909,1.0,0,-1,0,9,1447184266479,1.0,0,3,0,15,1449260105723,1.0,0,0,12,1449259486214,1.0,0,9,1443118901803,1.0,0,6,1444344790757,1.0,0,-1,0,18,1444346184243,1.0,0,2,0,12,1446179550708,1.0,0,6,1449260452300,0.7916666666666666
2464,0.8913043478260869,0.9807692307692307,0.95,0.9,0.8466666666666667,1,1.0,0,3,1444920188062,1.0,0,0,12,1444933245709,0.0,0,9,1444957958117,1.0,0,39,1446071047354,1.0,0,57,1444322483948,1.0,0,12,1448052525052,1.0,0,0,24,1444958366686,1.0,0,18,1444315118603,1.0,0,-1,-1,3,1444270901563,1.0,0,3,1443562617493,1.0,0,18,1443563048764,1.0,0,3,1443563082306,1.0,0,12,1443374888288,0.0,-1,3,1443375023594,1.0,0,0,21,1447098842439,1.0,0,0,6,1448824128125,1.0,0,9,1448824279487,1.0,0,6,0,45,1446154187876,1.0,0,12,1448940188534,1.0,0,-1,0,12,1448056406944,1.0,0,0,12,1447099668074,1.0,1,0,7,0,66,1448055381123,1.0,0,7,0,45,1447100051647,1.0,0,-1,0,6,1449105166135,0.0,-1,-1,18,1449105389726,1.0,0,3,1442869162118,1.0,0,6,1444315607192,1.0,0,-1,0,24,1444314472490,1.0,0,-1,0,6,1446089348769,-1,-1,-1,-1,0.9583333333333334
2465,0.9565217391304348,0.48750000000000004,0.9,0.54,0.38666666666666666,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,33,1446241526272,1.0,0,3,1444427825001,1.0,0,3,1448044041466,-1,-1,-1,-1,-1,0.0,-1,3,1444428063740,1.0,0,-1,-1,3,1444427722155,1.0,0,3,1443821626742,1.0,1,9,1443821752753,1.0,0,6,1443821869397,1.0,0,3,1443819434977,0.0,-1,3,1443820643233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,2,0,12,1446242096851,-1,-1,-1,-1,1.0,0,-1,0,6,1448044147198,1.0,0,0,6,1447205681838,1.0,0,-1,-1,-1,3,1448044212350,-1,-1,-1,-1,-1,-1,1.0,0,-1,0,6,1449176433283,1.0,0,0,12,1449176327283,1.0,0,27,1443212512265,1.0,1,15,1444422404258,1.0,0,-1,-1,3,1444427639873,1.0,0,-1,-1,3,1446241940200,1.0,0,24,1449259059455,0.4375
2466,0.0,0.0,0.0,0.02,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,12,1443821374321,1.0,0,12,1443821745197,1.0,0,6,1443821824369,1.0,0,9,1443821099650,0.0,-1,3,1443821170326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,3,1443220074326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0
2467,0.9021739130434783,0.8942307692307693,0.9625,0.88,0.8266666666666667,1,1.0,0,3,1445122679795,1.0,0,-1,3,1445123291662,1.0,0,3,1445124916448,1.0,0,3,1446236148361,1.0,0,3,1444425763724,1.0,0,3,1447693931409,1.0,0,0,9,1445127082597,1.0,0,3,1444427175931,1.0,0,-1,-1,3,1444425192456,1.0,0,3,1443817845422,1.0,0,3,1443818119459,1.0,0,3,1443818056299,1.0,0,3,1443815877213,0.0,-1,3,1443817655269,1.0,0,0,6,1447170438366,1.0,0,-1,3,1448750720041,1.0,0,3,1448750960391,1.0,0,-1,-1,3,1446238647825,1.0,0,3,1448942046475,1.0,0,-1,-1,3,1447774295807,1.0,0,-1,3,1447195527077,1.0,0,-1,-1,-1,3,1447775540318,1.0,0,1,0,27,1447169541005,1.0,0,-1,0,9,1449259481518,1.0,0,0,6,1449191912575,1.0,0,3,1443060831106,1.0,0,3,1444421232969,1.0,0,-1,-1,3,1444423540986,1.0,0,2,0,15,1446241359807,1.0,0,9,1449262149418,0.9583333333333334
2468,0.8369565217391305,0.9663461538461539,0.925,0.74,0.5866666666666667,1,1.0,2,9,1445223538780,1.0,0,0,6,1445222014640,1.0,1,12,1445223902338,1.0,1,12,1450120431649,0.0,2,48,1445424940951,1.0,0,24,1450178507421,1.0,0,0,15,1445224890777,1.0,2,36,1445425583499,1.0,1,-1,1,6,1445423485598,1.0,2,15,1450096417854,1.0,2,9,1450096469149,1.0,2,12,1450096553974,1.0,2,9,1450096310334,0.0,-1,9,1450096340086,1.0,1,0,12,1448839718856,1.0,1,0,21,1450185352223,1.0,1,45,1450185471150,1.0,1,2,0,45,1450120986470,1.0,0,12,1449010251449,1.0,0,1,0,18,1450179330991,1.0,5,3,99,1450152059354,0.0,-1,-1,4,-1,18,1450180490194,1.0,5,4,2,57,1448839562019,1.0,1,1,0,15,1450192848817,0.0,-1,-1,78,1449269365913,1.0,2,21,1450095037678,1.0,1,9,1445422230663,1.0,1,-1,0,18,1445423328073,1.0,1,0,0,12,1450121383834,0.0,-1,18,1450192930891,0.8958333333333334
2471,0.9565217391304348,1.0,0.8875,0.91,0.8533333333333334,1,1.0,0,3,1444961622582,1.0,0,-1,3,1444964085850,1.0,0,24,1444966392606,1.0,1,6,1447016511680,1.0,1,39,1444425569830,1.0,0,21,1448056910991,1.0,0,0,120,1445064726150,1.0,0,24,1444368242705,1.0,0,1,0,57,1444365823064,1.0,0,3,1443758077793,1.0,1,9,1443815481905,1.0,1,6,1443815633626,1.0,1,6,1443814374950,0.0,-1,6,1443814405780,1.0,0,0,9,1447130053333,1.0,0,-1,3,1448660519869,1.0,0,3,1448660535366,1.0,2,1,1,15,1447017867835,1.0,0,3,1448660587564,1.0,0,-1,0,15,1448057714794,1.0,0,0,33,1447135843049,1.0,0,15,-1,0,51,1448058805528,1.0,0,-1,0,9,1447129179864,1.0,0,10,0,36,1449259580799,1.0,0,0,6,1449258106663,1.0,0,3,1443143879888,1.0,1,18,1444425324477,1.0,1,-1,1,54,1444413049445,1.0,1,0,0,27,1447018837095,1.0,0,6,1449259939178,0.9583333333333334
2472,0.9021739130434783,1.0,0.9625,0.95,0.9533333333333334,1,1.0,0,9,1445039024111,1.0,0,0,12,1445040485356,1.0,1,6,1445046894938,1.0,0,6,1445975174621,1.0,0,24,1444229047392,1.0,0,9,1447865592848,1.0,0,0,27,1445045656359,1.0,0,6,1444334698627,1.0,0,0,0,27,1444104030231,1.0,0,3,1443451553443,1.0,0,3,1443454055979,1.0,0,3,1443454160522,1.0,0,3,1443449739358,0.0,-1,3,1443450533739,1.0,0,-1,3,1446751940793,1.0,0,-1,3,1448670847485,1.0,0,6,1448670964322,1.0,0,-1,0,6,1445977370691,1.0,0,6,1448671421150,1.0,0,-1,-1,3,1447861053941,1.0,0,-1,3,1446760120406,1.0,0,4,3,0,39,1447864561373,1.0,0,-1,0,6,1446751650170,1.0,2,3,1,27,1448854430628,1.0,2,1,15,1448834882640,1.0,0,3,1442803124564,1.0,0,3,1444082714932,1.0,0,-1,0,12,1444084432594,1.0,0,-1,-1,3,1445981923820,1.0,0,9,1448916584451,0.8958333333333334
2473,0.9347826086956522,0.9038461538461539,0.8,0.92,0.9266666666666666,0,1.0,0,3,1445045457159,1.0,0,0,6,1445045614526,1.0,0,12,1445046942856,-1,-1,-1,-1,1.0,0,12,1444270105421,1.0,0,36,1448051331550,1.0,0,0,18,1445048704319,1.0,0,6,1444270367120,1.0,0,-1,-1,3,1444267469852,1.0,0,3,1443575321204,1.0,0,3,1443575438498,1.0,0,3,1443575485340,1.0,0,3,1443575063107,0.0,-1,3,1443575089534,1.0,0,0,6,1447202497869,1.0,0,0,9,1448587845415,1.0,0,3,1448587864903,-1,-1,-1,-1,-1,-1,1.0,0,3,1448587986034,1.0,0,-1,0,6,1448053169529,1.0,0,0,9,1447203498296,1.0,0,2,11,0,102,1448055996310,1.0,0,-1,0,9,1447201772201,1.0,0,-1,-1,3,1449038217698,1.0,0,-1,3,1449037969359,1.0,0,3,1442960398987,1.0,0,3,1444014192609,1.0,0,-1,0,6,1444267395815,-1,-1,-1,-1,-1,-1,1.0,0,3,1449038393066,0.8958333333333334
2474,0.8695652173913043,1.0,0.9625,0.65,0.42,1,1.0,0,3,1444770425523,1.0,0,-1,3,1444770532606,1.0,0,3,1444770668910,1.0,0,12,1446090395102,1.0,0,6,1444331333509,1.0,0,12,1447720738474,1.0,0,0,18,1444770911122,1.0,0,60,1444332615967,1.0,0,-1,0,6,1444274391961,1.0,0,3,1443386733558,1.0,0,18,1443388019229,1.0,0,21,1443388907795,1.0,0,3,1443386265545,0.0,-1,3,1443386574193,1.0,0,-1,3,1446788892198,1.0,0,-1,3,1448255418211,1.0,0,3,1448255445821,1.0,0,-1,-1,3,1446090623316,1.0,0,21,1448256017109,1.0,0,-1,-1,3,1447720850055,1.0,0,-1,3,1446789077342,1.0,0,-1,-1,-1,3,1447720979746,1.0,0,-1,-1,3,1446788829987,1.0,0,11,0,39,1449266640675,1.0,0,0,12,1449263952833,1.0,1,33,1443024714306,1.0,0,48,1444179172902,1.0,0,-1,-1,3,1444282919553,1.0,0,-1,-1,3,1446090800702,1.0,0,3,1449266712110,0.6875
2475,0.5456521739130435,0.6538461538461539,0.3125,0.56,0.42,1,1.0,0,33,1445272903766,1.0,0,-1,3,1445273442354,1.0,0,84,1445286736708,1.0,0,27,1446239607513,1.0,0,84,1444425522813,0.0,-1,15,1448056192425,1.0,0,0,87,1445289047775,0.0,-1,108,1444427581682,0.0,0,2,0,141,1444426386090,1.0,3,12,1443758038094,1.0,1,30,1443806314133,1.0,0,9,1443806306472,1.0,0,3,1443757439923,0.0,-1,3,1443757813431,0.0,-1,-1,78,1447204063552,1.0,0,0,15,1449005600695,1.0,0,6,1449005406863,0.0,-1,-1,-1,6,1446237899777,1.0,0,39,1449007725101,1.0,0,3,0,54,1448053250318,0.0,-1,-1,27,1447203424933,0.0,-1,3,5,-1,69,1448055669372,1.0,0,5,0,60,1447195058775,-1,-1,-1,-1,-1,-1,0.0,-1,-1,3,1449262523043,1.0,0,9,1443196983478,1.0,0,87,1444420285936,1.0,0,1,0,123,1444427201978,0.0,-1,1,-1,57,1446241790665,1.0,0,48,1449263384200,0.75
2476,0.9891304347826086,0.9903846153846154,0.9375,0.87,0.8533333333333334,1,1.0,0,3,1444673161054,1.0,0,0,12,1444673953425,1.0,0,3,1444674751195,1.0,0,6,1446234377936,1.0,0,21,1444244334163,-1,-1,-1,-1,1.0,0,-1,3,1444674976512,1.0,0,18,1444245253002,1.0,0,-1,-1,3,1444243194851,1.0,0,3,1443658191097,1.0,0,15,1443659155066,1.0,0,3,1443659316625,1.0,0,3,1443657705877,0.0,-1,3,1443658015185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1,-1,1,9,1446235327082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,0,6,1449265801732,1.0,0,0,9,1449265336146,-1,-1,-1,-1,1.0,0,3,1444241697951,1.0,0,-1,-1,3,1444242322603,1.0,0,-1,-1,3,1446236070873,1.0,0,6,1449266171554,0.9375
2477,0.1891304347826087,0.0,0.0,0.12,0.0,1,1.0,0,6,1445020625150,1.0,1,1,6,1445024401355,1.0,0,48,1445134056905,1.0,0,6,1446230183897,0.0,-1,201,1444424446748,-1,-1,-1,-1,1.0,0,0,39,1445133348142,1.0,0,30,1444425198833,1.0,1,1,0,39,1444421912962,1.0,0,3,1443811030041,1.0,0,3,1443811328126,1.0,0,3,1443811399366,1.0,0,3,1443809993675,0.0,-1,6,1443810545221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,6,0,24,1446231044035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,12,1443209730827,1.0,0,54,1444418532202,1.0,0,-1,0,66,1444425668515,1.0,0,-1,0,9,1446231449117,-1,-1,-1,-1,0.4166666666666667
2479,0.6152173913043478,1.0,0.5125,0.64,0.5,1,1.0,0,3,1445289604248,1.0,0,0,6,1445290481194,0.0,-1,15,1445292060220,1.0,0,6,1445913789954,1.0,0,3,1444427241510,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,6,1444427897906,1.0,0,-1,-1,3,1444427141621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,0,21,1447209965141,1.0,0,0,6,1448919170263,1.0,0,9,1448919271549,1.0,0,-1,0,12,1446076119986,1.0,2,21,1448949839579,0.0,-1,-1,-1,3,1448924125480,1.0,1,1,6,1447207776038,-1,-1,-1,-1,-1,-1,-1,1.0,0,0,0,27,1447209299762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,9,1442969503923,1.0,0,12,1444425765775,1.0,0,-1,-1,3,1444426330137,0.0,-1,-1,-1,12,1446241380503,-1,-1,-1,-1,0.8125
2480,0.7934782608695652,0.7355769230769231,0.95,0.67,0.5,1,1.0,0,12,1445026554020,1.0,0,0,15,1445203443029,1.0,0,6,1445032524062,1.0,0,9,1446240401802,1.0,0,12,1444418402833,1.0,0,3,1448047247690,1.0,0,0,15,1445203167995,1.0,0,15,1444416698985,1.0,0,-1,0,6,1444357303830,1.0,0,3,1443663702481,1.0,0,12,1443822128484,1.0,0,18,1443822160641,1.0,0,9,1443663402222,0.0,-1,3,1443663497177,1.0,0,0,6,1446848272370,1.0,0,-1,3,1449005836599,1.0,0,9,1449005904755,1.0,0,-1,0,6,1446237409439,1.0,0,3,1449006032073,1.0,0,-1,-1,3,1448047337229,1.0,0,0,24,1446850405575,1.0,0,-1,-1,-1,3,1448047434823,1.0,0,9,0,33,1446850993022,1.0,0,-1,0,6,1449267078858,1.0,0,-1,3,1449266755701,1.0,0,18,1443213101682,1.0,0,24,1444331975058,1.0,0,-1,0,6,1444333144211,1.0,0,-1,-1,3,1446240557601,1.0,0,9,1449266254423,0.7083333333333334
2481,0.9239130434782609,0.0,0.0,0.18,0.0,0,1.0,0,3,1444980985634,1.0,0,0,6,1445024517163,1.0,0,6,1445026868684,-1,-1,-1,-1,1.0,0,3,1443982334203,-1,-1,-1,-1,1.0,0,0,21,1445028324405,1.0,0,21,1443985281840,1.0,0,-1,-1,3,1443982014260,1.0,0,3,1443323685892,1.0,0,3,1443323940948,1.0,0,3,1443324078100,1.0,0,6,1443323418877,0.0,-1,3,1443323466445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1442712772766,1.0,0,3,1443981018120,1.0,0,-1,-1,3,1443981780229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8125
